; Date generated Thu Oct 24 16:03:32 2019
; 
;   Solar Spectral Irradiance from 
;   NASA SDO EVE Rocket 36.336 Results
;     MEGS-A and B Combined Spectrum
;     June 18, 2018
; ------------------------------------
;     Don Woodraska, Brian Templeman, Michael Klapetzky,
;     Tom Woods, Frank Eparvier, Andrew Jones
; 
;  This spectrum spans the EUV from approximately 6 to 105 nm.
; 
; *****
; ***** WARNING: THIS IS PRELIMINARY DATA - DO NOT PUBLISH
; *****
; ***** WARNING: This data is not ready for publication and may change.
; *****
; ***** WARNING: Uncertainties are underestimated!
; *****
; 
;  Applied calibration from SURF 2017
;  Applied NRL-MSIS00E atmospheric correction
;  Applied 1-AU adjustment 0.96864051
; 
; 
;  MEGS-A slit 1 wavelength range is 0.01 nm sampling from 6-14.93 nm
;  MEGS-A slit 2 wavelength range is 0.01 nm sampling from 14.93-37 nm
;  MEGS-B wavelength range is 0.02 nm sampling from 37-105 nm
 12.820 7.634271e-06  0.022
 12.840 6.640308e-06  0.031
 12.860 6.236267e-06  0.040
 12.880 6.398420e-06  0.040
 12.900 6.767223e-06  0.043
 12.920 7.170187e-06  0.037
 12.940 8.171096e-06  0.033
 12.960 9.538560e-06  0.027
 12.980 1.070769e-05  0.024
 13.000 1.120278e-05  0.033
 13.020 1.113983e-05  0.033
 13.040 1.151781e-05  0.028
 13.060 1.328373e-05  0.027
 13.080 1.626027e-05  0.023
 13.100 1.924769e-05  0.021
 13.120 2.024639e-05  0.020
 13.140 1.847202e-05  0.026
 13.160 1.478288e-05  0.034
 13.180 1.112750e-05  0.032
 13.200 8.692204e-06  0.033
 13.220 7.769412e-06  0.037
 13.240 7.592817e-06  0.047
 13.260 7.313958e-06  0.050
 13.280 6.675256e-06  0.046
 13.300 5.984066e-06  0.052
 13.320 5.834811e-06  0.040
 13.340 6.620717e-06  0.031
 13.360 8.067337e-06  0.039
 13.380 9.789713e-06  0.032
 13.400 1.076957e-05  0.024
 13.420 1.057265e-05  0.019
 13.440 9.415127e-06  0.023
 13.460 7.799877e-06  0.029
 13.480 6.364365e-06  0.037
 13.500 5.781814e-06  0.044
 13.520 5.579559e-06  0.036
 13.540 5.596805e-06  0.033
 13.560 5.751489e-06  0.042
 13.580 5.892524e-06  0.047
 13.600 6.553400e-06  0.038
 13.620 7.318504e-06  0.032
 13.640 7.778833e-06  0.035
 13.660 8.532954e-06  0.042
 13.680 8.643414e-06  0.042
 13.700 8.078927e-06  0.034
 13.720 7.346793e-06  0.034
 13.740 6.925252e-06  0.041
 13.760 6.921949e-06  0.040
 13.780 7.432944e-06  0.039
 13.800 8.422356e-06  0.027
 13.820 9.128338e-06  0.027
 13.840 9.170759e-06  0.037
